,county,year,hpi,nhpi
49677,25007,1998,141.89499999999998,0.53083887219264
49678,25007,1999,155.91,0.583269943011061
49679,25007,2000,202.135,0.7562008205409584
49680,25007,2001,229.60000000000002,0.8589492586449852
49681,25007,2002,198.46,0.7424523949071592
49682,25007,2003,213.57333333333335,0.7989924056315547
49683,25007,2004,242.73000000000002,0.9080694841066953
49684,25007,2005,285.46000000000004,1.0679253282787347
49685,25007,2006,394.01,1.474018281353269
49686,25007,2007,305.87,1.1442805302340662
49687,25007,2008,291.92333333333335,1.0921050990759562
49688,25007,2009,280.8,1.050491950468257
49689,25007,2010,267.30333333333334,1.0
49690,25007,2011,260.10333333333335,0.9730643089623524
49691,25007,2012,263.8,0.9868937910738113
49692,25007,2013,259.2033333333333,0.9696973475826464
49693,25007,2014,336.005,1.2570176204312205
49694,25007,2015,269.0366666666667,1.006484518212767
49695,25007,2016,292.9766666666667,1.0960456909129455
49696,25007,2017,393.615,1.472540559414398
49697,25007,2018,439.16999999999996,1.6429649212505142
49698,25005,1979,100.0,0.466783763624552
49699,25005,1980,122.94,0.5738639590000242
49700,25005,1981,,
49701,25005,1982,155.99,0.7281359928779387
49702,25005,1983,134.86,0.6295045836240709
49703,25005,1984,172.34,0.8044551382305529
49704,25005,1985,107.17733333333332,0.5002863902857648
49705,25005,1986,107.75733333333334,0.5029937361147873
49706,25005,1987,128.72666666666672,0.6008751794550985
49707,25005,1988,138.89700000000002,0.6483486441615941
49708,25005,1989,141.51508196721312,0.6605694257029271
49709,25005,1990,136.57327868852457,0.6375018903677432
49710,25005,1991,125.74545454545454,0.586959365314073
49711,25005,1992,120.011,0.5601918625634611
49712,25005,1993,118.51268292682921,0.5531979617382853
49713,25005,1994,118.66280487804875,0.5538987066322144
49714,25005,1995,119.42475609756102,0.557455371211637
49715,25005,1996,123.1301219512195,0.574751417399403
49716,25005,1997,126.1659259259259,0.5889220574488013
49717,25005,1998,129.68151162790699,0.6053322407019552
49718,25005,1999,138.10906976744178,0.6446707137673231
49719,25005,2000,157.92529411764713,0.7371696315974965
49720,25005,2001,173.49488636363637,0.8098459602643215
49721,25005,2002,196.1844943820225,0.9157573665242025
49722,25005,2003,208.70855670103097,0.9742176559755545
49723,25005,2004,239.70134020618556,1.1188869372729244
49724,25005,2005,264.92309278350524,1.2366179832054096
49725,25005,2006,269.9180412371134,1.2599335915882683
49726,25005,2007,260.4379166666667,1.2156819093220412
49727,25005,2008,242.15999999999988,1.1303635619932146
49728,25005,2009,225.25915789473683,1.0514731751300248
49729,25005,2010,214.23195876288653,1.0
49730,25005,2011,209.0463157894737,0.9757942605605715
49731,25005,2012,201.76762886597936,0.9418185317966364
49732,25005,2013,203.0236082474227,0.947681239623686
49733,25005,2014,216.10680851063836,1.0087514942148614
49734,25005,2015,226.86077777777774,1.0589492766990423
49735,25005,2016,234.86870967741928,1.09632900260868
49736,25005,2017,248.5652688172044,1.1602623168484316
49737,25005,2018,272.1577906976745,1.270388378416036
49738,25003,1985,100.0,0.5664003975765372
49739,25003,1986,102.76636363636364,0.5820690922113135
49740,25003,1987,115.59545454545452,0.6547331141258598
49741,25003,1988,128.05999999999997,0.7253323491365133
49742,25003,1989,131.75636363636363,0.7462685674687517
49743,25003,1990,131.71363636363637,0.7460265600261509
49744,25003,1991,124.88272727272728,0.70733626377715
49745,25003,1992,113.17846153846152,0.6410432561248542
49746,25003,1993,109.77058823529414,0.6217410481868096
49747,25003,1994,109.62705882352941,0.6209280970279348
49748,25003,1995,111.00937499999999,0.628757541347229
49749,25003,1996,117.72266666666668,0.6667816520377017
49750,25003,1997,119.42733333333334,0.6764368908150563
49751,25003,1998,116.07950000000001,0.6574747495048565
49752,25003,1999,120.12300000000005,0.680377149580864
49753,25003,2000,131.504,0.7448391788290494
49754,25003,2001,129.83759999999998,0.735400682603834
49755,25003,2002,135.41407407407408,0.7669858539301422
49756,25003,2003,142.71793103448275,0.8083549287923184
49757,25003,2004,157.91413793103445,0.8944263050709405
49758,25003,2005,179.66517241379313,1.0176242508582953
49759,25003,2006,193.06310344827585,1.0935101855046356
49760,25003,2007,193.75206896551725,1.0974124889334562
49761,25003,2008,193.44107142857143,1.095650997647742
49762,25003,2009,181.4490322580645,1.0277280401084565
49763,25003,2010,176.55354838709675,1.0
49764,25003,2011,173.1809677419354,0.9808976898172168
49765,25003,2012,168.2561290322581,0.9530033837856012
